ID,Game Session ID,Player ID,Event Type,Timestamp,Date Time,Latitude,Longitude,Altitude,Azimuth
5186,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609280410,2025-06-22 16:21:20.410,42.55715409,-87.9597427,173.6939697265625,142.28542
5187,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609282408,2025-06-22 16:21:22.408,42.55715408,-87.95974277,173.69244384765625,150.13347
5188,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609284399,2025-06-22 16:21:24.399,42.55715405,-87.95974283,173.693359375,138.29752
5189,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609286404,2025-06-22 16:21:26.404,42.55715401,-87.95974286,173.69464111328125,137.53387
5190,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609288408,2025-06-22 16:21:28.408,42.55715399,-87.95974288,173.6943359375,142.05737
5191,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609290408,2025-06-22 16:21:30.408,42.55715397,-87.9597429,173.6956787109375,146.05771
5192,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609292406,2025-06-22 16:21:32.406,42.55715396,-87.95974291,173.6951904296875,140.11295
5193,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609294394,2025-06-22 16:21:34.394,42.55715395,-87.95974292,173.694091796875,145.38747
5194,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609296409,2025-06-22 16:21:36.409,42.55715394,-87.95974291,173.6953125,143.97737
5195,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609298399,2025-06-22 16:21:38.399,42.55715444,-87.9597427,173.55908203125,143.38068
5196,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609300406,2025-06-22 16:21:40.406,42.55715462,-87.95974263,173.55377197265625,146.06445
5197,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609302407,2025-06-22 16:21:42.407,42.55715465,-87.95974262,173.5499267578125,146.78392
5198,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609304405,2025-06-22 16:21:44.405,42.55715466,-87.95974261,173.547607421875,141.2592
5199,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609306405,2025-06-22 16:21:46.405,42.55715465,-87.95974262,173.545654296875,143.0887
5200,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609308402,2025-06-22 16:21:48.402,42.55715465,-87.95974262,173.5438232421875,143.05698
5201,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609310411,2025-06-22 16:21:50.411,42.55715463,-87.95974262,173.5426025390625,144.77367
5202,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609312410,2025-06-22 16:21:52.410,42.55715462,-87.95974263,173.543701171875,144.50789
5203,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609314408,2025-06-22 16:21:54.408,42.55715462,-87.95974266,173.5430908203125,145.5587
5204,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609316402,2025-06-22 16:21:56.402,42.55715461,-87.95974268,173.543701171875,146.7905
5205,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609318408,2025-06-22 16:21:58.408,42.5571546,-87.95974268,173.5458984375,142.32913
5206,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609320410,2025-06-22 16:22:00.410,42.55715459,-87.95974265,173.5496826171875,141.96631
5207,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609322401,2025-06-22 16:22:02.401,42.55715457,-87.95974266,173.5487060546875,139.7115
5208,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609324408,2025-06-22 16:22:04.408,42.55715456,-87.95974263,173.555419921875,142.24571
5209,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609326403,2025-06-22 16:22:06.403,42.55715454,-87.95974262,173.557861328125,148.62509
5210,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609328403,2025-06-22 16:22:08.403,42.55715453,-87.95974262,173.5633544921875,144.09001
5211,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609330406,2025-06-22 16:22:10.406,42.55715452,-87.95974261,173.5662841796875,150.25972
5212,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609332406,2025-06-22 16:22:12.406,42.5571545,-87.95974261,173.56793212890625,146.33397
5213,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609334406,2025-06-22 16:22:14.406,42.55715447,-87.95974262,173.5718994140625,143.8244
5214,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609337343,2025-06-22 16:22:17.343,42.55715443,-87.95974268,173.5777587890625,144.39568
5215,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609339403,2025-06-22 16:22:19.403,42.5571544,-87.95974274,173.57830810546875,150.3225
5216,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609341404,2025-06-22 16:22:21.404,42.55715438,-87.95974279,173.5853271484375,144.99998
5217,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609343407,2025-06-22 16:22:23.407,42.55715437,-87.95974286,173.59027099609375,145.3315
5218,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609345407,2025-06-22 16:22:25.407,42.55715434,-87.95974292,173.59881591796875,159.0931
5219,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609347403,2025-06-22 16:22:27.403,42.55715434,-87.95974303,173.60614013671875,142.05455
5220,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609349409,2025-06-22 16:22:29.409,42.55715434,-87.95974315,173.61492919921875,137.49681
5221,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609351409,2025-06-22 16:22:31.409,42.55715433,-87.95974323,173.6207275390625,115.38268
5222,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609353406,2025-06-22 16:22:33.406,42.55715432,-87.95974327,173.628173828125,138.22417
5223,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609355407,2025-06-22 16:22:35.407,42.55715164,-87.95973958,173.678955078125,182.42242
5224,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609357401,2025-06-22 16:22:37.401,42.55715291,-87.95973766,173.87451171875,172.33685
5225,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609361404,2025-06-22 16:22:41.404,42.5571539,-87.95973677,173.99346923828125,146.52977
5226,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609363408,2025-06-22 16:22:43.408,42.55715261,-87.95973681,174.1607666015625,116.9502
5227,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609365408,2025-06-22 16:22:45.408,42.55715269,-87.95973858,174.149658203125,207.79272
5228,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609367400,2025-06-22 16:22:47.400,42.55715292,-87.95973855,174.0518798828125,142.4877
5229,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609369406,2025-06-22 16:22:49.406,42.55715278,-87.95973863,173.97833251953125,143.05545
5230,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609371407,2025-06-22 16:22:51.407,42.55715298,-87.95973685,173.8807373046875,173.24002
5231,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609373400,2025-06-22 16:22:53.400,42.55715221,-87.95973145,174.33660888671875,137.17123
5232,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609375410,2025-06-22 16:22:55.410,42.55715191,-87.95973121,174.40130615234375,134.16963
5233,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609377401,2025-06-22 16:22:57.401,42.55715178,-87.95973083,174.696044921875,124.06998
5234,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609379404,2025-06-22 16:22:59.404,42.55715252,-87.95973128,174.6007080078125,145.73543
5235,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609381405,2025-06-22 16:23:01.405,42.55715229,-87.95973213,174.5364990234375,136.60637
5236,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609383410,2025-06-22 16:23:03.410,42.5571524,-87.95973263,174.4744873046875,142.41455
5237,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609385408,2025-06-22 16:23:05.408,42.55715239,-87.95973265,174.46942138671875,137.60768
5238,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609387405,2025-06-22 16:23:07.405,42.55715252,-87.95973262,174.4371337890625,124.780464
5239,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609389404,2025-06-22 16:23:09.404,42.5571524,-87.95973298,174.4317626953125,130.89578
5240,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609391405,2025-06-22 16:23:11.405,42.55715238,-87.95973299,174.43182373046875,132.53928
5241,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609393403,2025-06-22 16:23:13.403,42.55715238,-87.95973296,174.43389892578125,135.28265
5242,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609395409,2025-06-22 16:23:15.409,42.55715238,-87.95973291,174.43670654296875,134.05417
5243,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609397405,2025-06-22 16:23:17.405,42.55715238,-87.95973292,174.4422607421875,131.65706
5244,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609399409,2025-06-22 16:23:19.409,42.55715239,-87.9597329,174.4437255859375,135.69174
5245,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609401407,2025-06-22 16:23:21.407,42.55715239,-87.95973285,174.444091796875,107.09857
5246,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609403402,2025-06-22 16:23:23.402,42.55715238,-87.95973283,174.4451904296875,178.10542
5247,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609405408,2025-06-22 16:23:25.408,42.55715237,-87.95973282,174.4459228515625,136.99014
5248,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609407409,2025-06-22 16:23:27.409,42.55715235,-87.95973286,174.445068359375,140.23317
5249,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609409405,2025-06-22 16:23:29.405,42.55715234,-87.95973289,174.4439697265625,135.5839
5250,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609411408,2025-06-22 16:23:31.408,42.55715232,-87.95973292,174.4425048828125,142.67389
5251,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609413410,2025-06-22 16:23:33.410,42.5571523,-87.95973294,174.44244384765625,135.42326
5252,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609415409,2025-06-22 16:23:35.409,42.55715228,-87.95973294,174.4422607421875,134.63536
5253,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609417401,2025-06-22 16:23:37.401,42.55715228,-87.95973294,174.4425048828125,134.19609
5254,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609419408,2025-06-22 16:23:39.408,42.55715227,-87.95973294,174.44122314453125,131.9885
5255,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609421405,2025-06-22 16:23:41.405,42.55715226,-87.95973294,174.44207763671875,133.13225
5256,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609423405,2025-06-22 16:23:43.405,42.55715226,-87.95973293,174.4420166015625,131.9951
5257,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609425406,2025-06-22 16:23:45.406,42.55715225,-87.95973293,174.442626953125,137.44598
5258,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609427408,2025-06-22 16:23:47.408,42.55715224,-87.95973293,174.4417724609375,131.11954
5259,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609429408,2025-06-22 16:23:49.408,42.55715224,-87.95973294,174.4417724609375,126.48482
5260,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609431409,2025-06-22 16:23:51.409,42.55715224,-87.95973295,174.44305419921875,125.847725
5261,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609433409,2025-06-22 16:23:53.409,42.55715224,-87.95973295,174.44683837890625,129.93146
5262,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609435408,2025-06-22 16:23:55.408,42.55715223,-87.95973294,174.449951171875,157.36206
5263,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609437405,2025-06-22 16:23:57.405,42.55715222,-87.95973294,174.4483642578125,134.1814
5264,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609439408,2025-06-22 16:23:59.408,42.55715222,-87.95973294,174.4488525390625,150.21854
5265,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609441405,2025-06-22 16:24:01.405,42.55715221,-87.95973293,174.4468994140625,138.1024
5266,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609443406,2025-06-22 16:24:03.406,42.5571522,-87.95973293,174.44671630859375,125.17415
5267,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609445409,2025-06-22 16:24:05.409,42.55715206,-87.95973296,174.47894287109375,160.7818
5268,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609447406,2025-06-22 16:24:07.406,42.55715207,-87.95973288,174.48101806640625,147.0544
5269,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609449402,2025-06-22 16:24:09.402,42.55715203,-87.9597329,174.4833984375,142.88866
5270,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609451408,2025-06-22 16:24:11.408,42.557152,-87.9597329,174.48699951171875,123.95351
5271,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609453407,2025-06-22 16:24:13.407,42.55715172,-87.95972837,173.97357177734375,197.3866
5272,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609455398,2025-06-22 16:24:15.398,42.5571523,-87.95971469,173.8177490234375,186.94365
5273,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609457397,2025-06-22 16:24:17.397,42.55714993,-87.95971136,173.91558837890625,182.04655
5274,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609459404,2025-06-22 16:24:19.404,42.55715011,-87.95970837,174.1500244140625,202.70563
5275,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609461409,2025-06-22 16:24:21.409,42.55714991,-87.95970716,174.27435302734375,203.5306
5276,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609463408,2025-06-22 16:24:23.408,42.5571492,-87.95970618,174.3837890625,237.30756
5277,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609465399,2025-06-22 16:24:25.399,42.55714829,-87.95970795,174.1822509765625,219.58456
5278,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609467406,2025-06-22 16:24:27.406,42.55715109,-87.95971363,174.16827392578125,199.159
5279,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609469400,2025-06-22 16:24:29.400,42.55715174,-87.95971831,174.1214599609375,112.768906
5280,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609471401,2025-06-22 16:24:31.401,42.55715271,-87.95971857,174.118408203125,90.534195
5281,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609473399,2025-06-22 16:24:33.399,42.5571528,-87.95971896,174.0238037109375,228.68922
5282,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,SPAWN,1750609473506,2025-06-22 16:24:33.506,42.5571528,-87.95971896,174.0238037109375,234.16696
5283,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609475403,2025-06-22 16:24:35.403,42.55715502,-87.95971731,173.818359375,225.9676
5284,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609477407,2025-06-22 16:24:37.407,42.55715625,-87.95971661,174.1558837890625,238.58012
5285,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609479400,2025-06-22 16:24:39.400,42.55715375,-87.95973835,174.40576171875,185.15433
5286,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609481407,2025-06-22 16:24:41.407,42.55714484,-87.95976705,174.09527587890625,162.21997
5287,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609483406,2025-06-22 16:24:43.406,42.55713738,-87.95979661,173.94451904296875,247.91353
5288,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609487407,2025-06-22 16:24:47.407,42.55712836,-87.95984895,173.5633544921875,225.75545
5289,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609489399,2025-06-22 16:24:49.399,42.5571137,-87.95987705,173.0693359375,170.428
5290,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609491404,2025-06-22 16:24:51.404,42.55709913,-87.95989487,172.9747314453125,220.16835
5291,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609493408,2025-06-22 16:24:53.408,42.55709196,-87.95992162,172.8963623046875,244.10042
5292,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609495406,2025-06-22 16:24:55.406,42.55709404,-87.95994972,172.281494140625,208.36485
5293,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609497407,2025-06-22 16:24:57.407,42.55709685,-87.95998082,172.5303955078125,216.45428
5294,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609499408,2025-06-22 16:24:59.408,42.55710372,-87.96000788,172.8101806640625,271.6778
5295,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609501411,2025-06-22 16:25:01.411,42.55709218,-87.96003372,172.40362548828125,114.797844
5296,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609503409,2025-06-22 16:25:03.409,42.55707052,-87.96004748,172.0078125,194.7326
5297,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609505413,2025-06-22 16:25:05.413,42.55705204,-87.96006194,171.23626708984375,187.24673
5298,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609507410,2025-06-22 16:25:07.410,42.55703079,-87.96007677,171.05609130859375,132.5401
5299,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609509402,2025-06-22 16:25:09.402,42.55701034,-87.96009336,171.1044921875,131.33543
5300,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609511406,2025-06-22 16:25:11.406,42.55699018,-87.96011052,170.7576904296875,221.25168
5301,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609513412,2025-06-22 16:25:13.412,42.55696978,-87.96012948,170.37274169921875,165.58746
5302,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609515415,2025-06-22 16:25:15.415,42.55695608,-87.96015565,171.024658203125,205.33502
5303,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609517408,2025-06-22 16:25:17.408,42.55695011,-87.96018575,170.64276123046875,230.7753
5304,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609519403,2025-06-22 16:25:19.403,42.55694963,-87.96021726,170.5635986328125,284.67737
5305,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609521405,2025-06-22 16:25:21.405,42.55695514,-87.96024236,170.8309326171875,258.26352
5306,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609523409,2025-06-22 16:25:23.409,42.55696459,-87.96027169,170.38861083984375,250.52466
5307,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609525414,2025-06-22 16:25:25.414,42.55697082,-87.96030076,171.66943359375,285.441
5308,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609527404,2025-06-22 16:25:27.404,42.55698576,-87.96030275,172.399169921875,299.95984
5309,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609529408,2025-06-22 16:25:29.408,42.55698539,-87.96031039,172.15545654296875,262.3673
5310,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609531413,2025-06-22 16:25:31.413,42.55699185,-87.96033382,172.5068359375,151.7934
5311,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609535408,2025-06-22 16:25:35.408,42.55696681,-87.960312,172.35284423828125,152.069
5312,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609537409,2025-06-22 16:25:37.409,42.55695385,-87.96031454,172.5667724609375,251.18332
5313,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609539400,2025-06-22 16:25:39.400,42.55695575,-87.96032921,172.3751220703125,238.03625
5314,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609541407,2025-06-22 16:25:41.407,42.55696021,-87.96033332,172.1654052734375,232.30472
5315,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609543401,2025-06-22 16:25:43.401,42.55696186,-87.96033166,172.1873779296875,269.73737
5316,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609545399,2025-06-22 16:25:45.399,42.55696197,-87.96033163,172.19219970703125,262.79248
5317,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609547409,2025-06-22 16:25:47.409,42.55696155,-87.96033928,172.2113037109375,241.39221
5318,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609549404,2025-06-22 16:25:49.404,42.55695754,-87.96034491,172.65191650390625,192.13411
5319,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609551404,2025-06-22 16:25:51.404,42.55694349,-87.96034702,172.5841064453125,119.11043
5320,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609553408,2025-06-22 16:25:53.408,42.55694054,-87.96034782,172.6085205078125,321.9382
5321,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609555409,2025-06-22 16:25:55.409,42.5569391,-87.96035053,172.7286376953125,267.9084
5322,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609557408,2025-06-22 16:25:57.408,42.55693905,-87.96035019,172.73046875,270.7194
5323,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609559408,2025-06-22 16:25:59.408,42.55693904,-87.96035025,172.73004150390625,273.7456
5324,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609561408,2025-06-22 16:26:01.408,42.55693911,-87.96035012,172.9278564453125,280.73206
5325,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609563407,2025-06-22 16:26:03.407,42.55693943,-87.96035007,172.9306640625,345.9547
5326,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609565408,2025-06-22 16:26:05.408,42.55693943,-87.96035003,172.93707275390625,333.28128
5327,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609567406,2025-06-22 16:26:07.406,42.55694337,-87.96035665,173.0972900390625,283.39935
5328,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609569399,2025-06-22 16:26:09.399,42.55694476,-87.96036109,173.07269287109375,235.8562
5329,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609571402,2025-06-22 16:26:11.402,42.5569407,-87.96037084,173.79833984375,164.77031
5330,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609573408,2025-06-22 16:26:13.408,42.5569446,-87.9603824,173.65093994140625,294.91034
5331,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609575405,2025-06-22 16:26:15.405,42.55694078,-87.96039677,173.8143310546875,268.273
5332,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609577408,2025-06-22 16:26:17.408,42.55693859,-87.96041693,173.6290283203125,252.17514
5333,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609579401,2025-06-22 16:26:19.401,42.5569432,-87.96042057,173.62530517578125,264.78748
5334,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609581407,2025-06-22 16:26:21.407,42.55694099,-87.96042626,172.7803955078125,208.58354
5335,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609583406,2025-06-22 16:26:23.406,42.55693706,-87.96043819,172.74761962890625,211.17029
5336,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609585407,2025-06-22 16:26:25.407,42.55693948,-87.96045316,172.6837158203125,227.37682
5337,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609587407,2025-06-22 16:26:27.407,42.55693688,-87.96046053,172.637939453125,289.76245
5338,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609589407,2025-06-22 16:26:29.407,42.55693515,-87.96046237,172.66326904296875,292.14655
5339,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609591406,2025-06-22 16:26:31.406,42.55693137,-87.96047057,172.7322998046875,236.86867
5340,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609593407,2025-06-22 16:26:33.407,42.55692981,-87.96047677,172.1947021484375,305.19708
5341,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609595411,2025-06-22 16:26:35.411,42.55693116,-87.960481,172.03643798828125,283.91208
5342,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609597408,2025-06-22 16:26:37.408,42.55693194,-87.96048149,172.051025390625,314.6364
5343,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609599411,2025-06-22 16:26:39.411,42.55692835,-87.96047367,172.2952880859375,251.8735
5344,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609601405,2025-06-22 16:26:41.405,42.55692692,-87.96047341,172.2586669921875,326.11688
5345,006dfa02-7f2f-4c7b-81a5-7367b682e916,Chris,LOCATION,1750609603397,2025-06-22 16:26:43.397,42.55692842,-87.96045854,171.6507568359375,24.476439
